,emb_cos_sim,eval_lang_encoded,script,family,script_lr,training_script_lr,arb_Arab,cmn_Hani,deu_Latn,guj_Gujr,heb_Hebr,hin_Deva,jpn_Jpan,kaz_Cyrl,mon_Cyrl,pan_Guru,tur_Latn,urd_Arab,step_Base,step_Labels,step_Step1,step_Step50+sbeam8
217,0.853153645992279,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0
2232,0.8555563688278198,15,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0
693,0.8435003757476807,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0
1544,0.926669716835022,5,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0
1698,0.8972393274307251,18,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
2034,0.9077481031417848,19,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1.0,0.0,0.0,0.0
138,0.8518036603927612,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0
1971,0.9092302322387696,13,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,1.0
1968,0.8537790179252625,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0
810,0.8378649353981018,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
2152,0.8497041463851929,15,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0
1555,0.8870739936828613,17,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0
71,0.8797668218612671,8,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0
215,0.865539014339447,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0
552,0.9849451780319214,5,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0
2355,0.8515202403068542,19,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
290,0.9706882238388062,6,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
2298,0.9447249174118042,18,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,1.0,0.0
1527,0.8163480758666992,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0
2132,0.8937062621116638,13,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0
11,0.887262225151062,6,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0
1383,0.8759981393814087,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2184,0.8534107208251953,12,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0
1444,0.9134105443954468,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0
617,0.8683450818061829,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
352,0.9095749855041504,12,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
1800,0.8111107349395752,10,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,1.0
1225,0.9217132329940796,5,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0.0,0.0,0.0
2114,0.8575887680053711,19,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0
1204,0.878728449344635,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,1.0
2402,0.9700808525085448,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
861,0.9052255153656006,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
475,0.9019209742546082,16,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1.0,0.0,0.0,0.0
2080,0.9824267625808716,10,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,1.0
364,0.905209183692932,19,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0
1792,0.9903855919837952,15,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,1.0
1962,0.9303637742996216,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,1.0,0.0
214,0.9122347235679626,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0
644,0.8707429766654968,17,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
883,0.8860068321228027,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0
2406,0.92803955078125,9,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
2287,0.8862594962120056,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0,1.0
748,0.8905803561210632,8,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0
1268,0.8516103029251099,4,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,1.0
665,0.893692135810852,14,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2203,0.8692697882652283,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0
1592,0.8816745281219482,3,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,1.0
209,0.8883664608001709,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0
2338,0.8677785396575928,8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,1.0,0.0
551,0.9838334321975708,5,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0
1303,0.918168008327484,5,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,1.0,0.0
2280,0.887915313243866,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0,0.0,0.0
909,0.8664736747741699,16,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0
1860,0.9141577482223512,18,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0
632,0.9104043245315552,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
1830,0.8749402761459351,3,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0
262,0.8535662293434143,11,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0
1560,0.9859778881072998,10,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0
1663,0.842356264591217,12,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,1.0,0.0
841,0.8442306518554688,10,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
205,0.913533091545105,19,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0
1032,0.9058797359466552,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0
1339,0.8911307454109192,8,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,1.0,0.0
277,0.8471109867095947,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0
1208,0.8550260066986084,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,1.0
386,0.9595600366592408,7,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0
405,0.8226456642150879,17,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0
2218,0.8688704371452332,18,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0
548,0.9003875255584717,18,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0
165,0.892135500907898,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0
1640,0.8790918588638306,10,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,1.0
283,0.949267566204071,3,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
1994,0.8701303005218506,17,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,1.0,0.0
1144,0.9804019927978516,5,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0
342,0.847032368183136,11,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
1963,0.9160277843475342,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,1.0
2306,0.927374005317688,16,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,1.0,0.0
2284,0.9398168325424194,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0,0.0,0.0
1568,0.8497061729431152,9,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0
1944,0.8670601844787598,8,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
527,0.8882958292961121,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0
2140,0.8621500134468079,18,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0
1169,0.8771134614944458,9,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0
306,0.899668276309967,7,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
885,0.8487732410430908,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0
2,0.913244366645813,3,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0
150,0.9155938625335692,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0
961,0.875946581363678,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2320,0.8766258358955383,10,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0,0.0,0.0
1299,0.8868821859359741,18,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,1.0,0.0
2131,0.8977115154266357,13,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0
1912,0.8888028860092163,19,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
1910,0.91347336769104,3,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2088,0.8683681488037109,9,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,1.0
1752,0.9337795972824096,3,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,1.0
2199,0.8651119470596313,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0
603,0.9195551872253418,19,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
2071,0.9900517463684082,15,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,1.0,0.0
1546,0.8980072140693665,16,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0
1706,0.9274990558624268,16,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
2264,0.8869796991348267,12,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0
1894,0.9182000160217284,14,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0
915,0.964956283569336,17,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0
2231,0.8163207173347473,15,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0
1707,0.9379001259803772,16,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
2159,0.8611885905265808,10,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0
437,0.7636908292770386,4,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0
894,0.9158322811126708,13,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0
1956,0.8758164048194885,19,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0
2016,0.9050430059432985,14,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0
976,0.9196505546569824,7,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0
1874,0.8499734401702881,17,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0
1740,0.8639329671859741,8,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
1327,0.860263466835022,9,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,1.0,0.0
866,0.8171710968017578,12,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
873,0.9150105714797974,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0
1772,0.9007192850112915,13,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,1.0
1898,0.8563258647918701,8,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0
1908,0.8412282466888428,4,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0
1695,0.8922101259231567,7,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
2367,0.8300567865371704,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
1703,0.9892745018005372,5,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
2039,0.8932867050170898,6,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,1.0,0.0
1859,0.9173729419708252,18,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,1.0
2083,0.7977954149246216,2,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,1.0,0.0
1836,0.9070823192596436,19,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0
2334,0.9107071757316588,14,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,1.0,0.0
2304,0.9366037845611572,5,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0,0.0,0.0
2247,0.8397659659385681,9,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0
1091,0.9232150316238404,11,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0
890,0.8601808547973633,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0
1380,0.914458155632019,18,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
2235,0.9680110216140748,17,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0
756,0.8939254879951477,4,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0
939,0.8997936248779297,8,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0
798,0.9459874033927916,3,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
1510,0.8707194328308105,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0
1719,0.9185634851455688,10,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
1608,0.8595626950263977,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,1.0
714,0.8974056243896484,16,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0.0,0.0,0.0
1443,0.8839701414108276,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0
735,0.8650195598602295,9,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,1.0,0.0
1623,0.948530912399292,5,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,1.0,0.0
1028,0.833289384841919,4,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0
2251,0.8637974858283997,11,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0
1951,0.8668199181556702,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,1.0
660,0.9378238916397096,11,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
127,0.9083292484283448,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,1.0
1391,0.8649541139602661,15,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
770,0.8993597030639648,7,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,0.0,0.0,0.0
1716,0.8567837476730347,17,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
1020,0.8471500873565674,8,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0
1181,0.7924638390541077,8,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0
2175,0.8946889638900757,14,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0
2023,0.8796748518943787,12,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,1.0
1219,0.8812888860702515,18,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,1.0,0.0
2147,0.858885645866394,16,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0
1415,0.8627911806106567,14,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
289,0.9582587480545044,6,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
537,0.8519910573959351,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0
1089,0.8826624751091003,9,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,1.0
1191,0.8781905174255371,3,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,1.0,0.0
544,0.9209047555923462,7,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0
1052,0.8971209526062012,13,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0
2238,0.8696866035461426,10,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0
1686,0.848292350769043,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
1401,0.8275094032287598,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
886,0.8619617223739624,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0
2404,0.9483498334884644,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
846,0.8453820943832397,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
1311,0.8944419622421265,15,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,1.0,0.0
2138,0.8758615851402283,18,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0
997,0.8595043420791626,17,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0
941,0.9176788926124572,8,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0
131,0.9151252508163452,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,1.0
1103,0.8994926810264587,12,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0
2174,0.8679249286651611,14,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0
556,0.9313665628433228,16,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0
684,0.8584017753601074,19,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,1.0,0.0
1459,0.9711819887161256,18,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0
1439,0.9006925821304321,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0
1269,0.8608736991882324,4,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0.0,0.0,0.0
1069,0.8919687271118164,16,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,1.0
281,0.930724024772644,3,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
189,0.8731429576873779,9,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0
1432,0.8635115623474121,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0
54,0.9476442337036132,2,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0
1387,0.8629595041275024,16,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
321,0.8032524585723877,15,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
2062,0.9382526874542236,5,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1.0,0.0,0.0,0.0
519,0.9107563495635986,3,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0
398,0.923975706100464,16,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0
572,0.8028421401977539,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0
536,0.8391827344894409,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0
818,0.891637921333313,13,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
2074,0.8962557315826416,17,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1.0,0.0,0.0,0.0
1580,0.8987401127815247,8,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0
1479,0.8896459937095642,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0
2038,0.8923649787902832,6,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1.0,0.0,0.0,0.0
893,0.8997198939323425,13,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0
1567,0.8532437086105347,9,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0
1854,0.9414793252944946,7,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0
708,0.8954830765724182,18,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,1.0,0.0
86,0.8631976842880249,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0
19,0.8576359748840332,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0
1604,0.885272741317749,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,1.0
1450,0.8954131603240967,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0
671,0.8601011037826538,12,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
520,0.9135538339614868,3,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0
263,0.880516767501831,11,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0
1048,0.8412148952484131,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0
302,0.9099637269973756,13,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
1085,0.878667950630188,2,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,1.0
1466,0.8995426893234253,16,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0
1201,0.879069447517395,6,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0.0,0.0,0.0
464,0.8872158527374268,7,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1.0,0.0,0.0,0.0
989,0.8872762322425842,16,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0
408,0.8992109298706055,10,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0
1385,0.8905513286590576,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
1731,0.9273451566696168,11,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
2024,0.8701091408729553,12,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0
621,0.8883535265922546,13,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2424,0.8267492055892944,12,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
1117,0.9191572070121764,19,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0
373,0.8880679607391357,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0
